State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
FL,20,707,651-1307,no,yes,300,7.603192994406624,4,5.512705556095401,6.512768663166275,3,5.3458150036673855,5.250788046341473,200,6.811744959260258,6.1558815051692175,5,2.924686066113088,6,True.
SC,88,836,942-6659,yes,yes,500,7.951603511532077,2,4.958971607793924,8.906558803344145,2,7.120078687402919,2.5129692072541685,250,4.945860008481622,4.727373918945576,8,7.806467244682839,4,True.
OH,83,797,314-9960,no,no,0,6.823944207398327,3,6.1678195324046605,4.940869075218328,3,5.548436804316394,3.706376641988305,200,6.420280579491863,5.458735642583168,5,2.987194371118972,6,True.
NJ,115,787,379-9224,no,yes,300,7.506794718252337,4,4.110165052634599,7.215859059559941,0,5.744277061468739,5.35575802072556,200,6.556524834247753,4.7065801805093255,5,4.123857568379573,6,True.
AR,142,658,743-4388,no,yes,800,3.3978888664932807,6,1.687994803565804,4.658240141421214,1,1.9343395331166109,3.5727022253884178,300,5.27201537225457,3.7661546351442814,2,1.5655045390436673,11,True.
WA,89,876,672-1261,no,yes,200,11.940076900677164,3,8.240460328148867,6.8858848971758935,1,9.546173595215542,4.1679954169600855,100,5.042073402969288,6.556397222160845,5,9.130411949266325,3,True.
PA,194,806,696-8772,no,no,0,7.896310284149944,4,5.332287967721969,5.033682532432718,4,5.969939368800994,6.317543701975742,150,5.430988650095505,4.493831544485243,6,4.715347741742583,4,True.
CT,58,678,738-2829,yes,yes,500,10.571528705141802,4,8.802366314590609,4.677688195327147,6,7.2582340891115695,6.103407617111962,50,3.831956954468428,5.008793085472833,7,8.372869351280245,1,True.
UT,90,858,140-7456,no,yes,500,3.7682365685272767,2,5.0077936456553696,6.908166494225906,2,3.699133829204098,4.505805883240245,300,4.361565744505645,4.8578798362019375,4,6.514264127848152,5,True.
ID,13,736,280-8856,no,no,0,9.871420875676538,3,8.825123248368747,6.832328378061461,7,5.497251519482184,4.742391999701892,200,6.031806543013485,5.274246201860235,7,4.042273319837337,4,True.
MN,88,777,488-2789,no,no,0,10.059760975533388,5,8.35125764533403,5.255462862027985,7,6.880798669634372,6.012963065037868,100,5.192572408968342,3.332874870912301,5,6.06048199876716,3,True.
WA,151,876,889-1717,yes,no,0,1.8687865509223636,4,3.404023876882168,4.577271640283807,2,3.966243316273877,4.665319896593034,250,5.492296096735424,5.170495789532967,1,4.053203831974142,9,True.
WV,171,878,158-2771,yes,no,0,13.093077985032997,4,8.99283731380557,5.63523115876752,7,7.964947568072298,6.171424202189287,100,5.665348223789725,6.229926354181544,8,6.663858085821507,0,True.
LA,97,766,312-6686,no,yes,600,7.965492367227469,5,4.135410728983287,7.10952331409276,1,5.8564119526913965,6.09078161083483,150,5.283322564844348,4.967445367484074,8,6.003629874934999,4,True.
AL,36,657,404-6260,yes,no,0,9.56880959849294,3,3.718908701301274,7.2092714305415715,3,7.95983636033825,2.9488749046826204,150,7.183167266429676,5.518053778710205,8,4.56654394492233,5,True.
IN,13,737,662-2712,yes,no,0,9.661583775060208,2,7.346118906264812,5.095779420859566,1,7.7052327513299055,3.66136768306703,100,6.819967365752789,5.298557090944331,4,5.332565046344215,6,True.
WI,62,877,660-2212,yes,no,0,5.140831647589936,4,7.538618212511893,5.561023346666593,5,2.958348718081404,3.131438440962386,200,6.954817857475581,5.135456159218128,4,0.0560981431353724,9,True.
NH,43,787,328-1282,yes,yes,400,8.565570386036072,2,7.719910657252507,8.112561408952125,0,6.4603309691788935,2.8442026205413065,200,4.303892352543055,4.275778041618593,7,7.098230465471612,5,True.
MD,33,776,586-1227,no,no,0,7.410702115006833,3,5.190672176740459,7.363617045232486,2,6.359844494552354,1.336106000821642,200,7.937282872814333,5.825765856685707,5,2.399250843599799,9,True.
WV,185,878,204-7156,yes,yes,300,7.739822759240614,3,7.115571171058571,8.199521963812302,1,6.276351870398066,1.5664130821325473,300,6.992361276626212,3.635505624447039,4,4.607518377651463,7,True.
ND,96,786,577-9148,yes,yes,500,8.70436400081288,5,5.94185643110285,6.913695565369272,0,8.697230949499795,2.957677832220152,150,5.2681122232521815,4.549685080420255,4,8.410095765122554,4,True.
CO,102,677,767-9155,no,no,0,6.732746837363349,5,8.71304139263361,4.603044264688356,7,4.739130968170366,3.0458088662334357,150,6.755377826926374,2.826349297571378,3,1.934616199991388,7,True.
MD,150,776,372-8538,yes,yes,200,8.290126089866504,3,6.554131770791148,6.616617265029877,1,5.568986918095732,2.8766062742250824,200,7.28614249821038,6.26058985572799,7,1.838616485505224,7,True.
WV,103,878,430-1193,no,no,0,8.750479087562224,3,7.363448965916012,8.170751825488392,0,7.147199481300982,1.816688801700916,250,7.501667931341403,5.80041561809277,3,3.836925528948228,9,True.
SD,101,836,582-6313,no,no,0,7.656326702795395,4,4.509709062236171,4.771540233227202,1,7.94690125977681,6.628087437527226,50,4.023693870340376,5.4088366805808015,3,9.62558910987558,3,True.
CO,148,677,617-2629,no,yes,300,5.258528990673681,4,5.92229125974998,7.557501612068236,1,4.127452800158912,1.3749706427677122,300,7.040190980397536,5.252596485895629,6,0.9786264661093842,9,True.
CA,131,676,888-7125,yes,yes,100,9.483385582432888,3,8.704889685315164,5.632665861693599,4,6.866902626537238,3.97349845183944,150,7.784362314305356,5.377902501370317,1,3.14014719911939,8,True.
TN,68,847,244-9370,yes,no,0,8.562824433508165,5,4.530121577121258,7.204208363847853,0,5.206130751611054,3.1412940509719887,150,7.792996048930602,5.515157710074904,10,0.3936457270622115,7,True.
MS,125,778,275-7263,no,no,0,6.295474694786252,5,6.716950761357033,4.636438334472578,6,5.175822286821742,5.976295431918776,100,3.985250495478234,4.0629564061378325,5,6.3068324935509255,4,True.
CT,56,678,104-8730,no,yes,300,9.632840676647255,3,7.454068745093114,6.317669401020704,4,6.979441432606225,5.973778032154923,150,5.221882229027042,4.276621112905254,4,7.724475516880448,3,True.
CA,184,676,861-8979,no,yes,400,6.676431471549004,6,3.606372557929944,5.898407945619278,2,5.840003511092871,6.138298079370841,150,6.454359884017732,3.806096632967973,4,4.222843685797678,7,True.
MA,197,776,998-3216,no,no,0,1.353109201471979,2,3.879635402857811,2.517891555799324,2,2.637073182843497,3.908641703353018,200,5.444214069062257,6.025949437390934,4,1.597070739018989,9,True.
AL,125,657,258-7258,no,yes,300,6.900981584788615,2,5.989241848264609,5.281042176214201,2,6.427445185447159,4.279352416698846,200,5.895412522042359,5.391115428710593,3,5.742055807785374,5,True.
IA,192,736,260-8066,yes,no,0,8.691290644201013,5,7.463831028131265,3.438595242753145,6,6.83696409414512,4.729950191251902,100,6.027589456538468,4.865835802567951,5,4.538882018518809,4,True.
OK,87,797,655-1458,yes,yes,500,5.720438835747576,4,3.8302531311594303,4.0053707925981055,1,5.592250804117908,3.957845479715091,200,7.698698229272206,5.07763891792824,4,1.25032751871787,8,True.
AL,179,657,202-3896,yes,no,0,7.80815430964491,0,7.436380770212181,8.792251393926733,0,7.078485980562146,1.998594846092311,350,4.898330758863366,5.761917470534351,5,7.717511144266981,5,True.
CA,74,676,805-4657,yes,yes,400,4.778314064474309,2,4.269654812662048,5.005170609409039,1,4.222808195680945,5.164406741979096,200,4.816817794892479,6.355482939011775,6,3.7969860625823726,6,True.
IA,157,736,831-3623,yes,yes,400,5.874397334665725,4,5.495646036865947,6.605591614639778,3,3.651361386588183,3.82180021502928,200,5.825369139433038,5.213791265836519,8,2.3904170241170983,5,True.
MI,82,777,692-4174,yes,no,0,8.66053425741979,5,8.41981452983492,5.592234841564875,5,5.822227509776665,3.321769779861328,150,8.1967256006268,4.67605151931745,3,1.4377453645768463,9,True.
MA,87,776,844-9351,yes,no,0,5.9704372748716965,5,4.986581929573438,4.752382948413478,4,3.613823603892747,4.93240460403625,150,6.348448903549166,3.2066446668469366,7,1.2294832918225382,6,True.
VA,169,866,772-2950,yes,no,0,7.356203664523621,0,6.623805123095185,3.231512847596014,1,7.032680335449292,3.534702030987587,150,5.312125452808287,5.802441194017797,5,5.707412418729233,4,True.
AK,104,657,914-9541,yes,yes,100,8.5949212234258,2,8.56285016765804,2.6996179414296737,6,6.4564267053674165,3.709828371856233,150,6.642863620333795,5.971403903558569,4,2.812899995947617,4,True.
WA,80,876,451-3558,yes,no,0,7.484382293806162,4,8.48471159191715,6.796247060518669,5,6.221035315526317,4.266963582849638,200,3.8683817741690345,5.290138313471406,4,8.864409056472534,3,True.
MS,39,778,128-8304,no,no,0,9.996625920490285,2,8.678977058119598,6.615272522242986,0,8.793734118510978,1.8415718296625787,200,5.275927832801611,5.293026713291358,5,7.33393292085689,5,True.
SD,24,836,270-4901,no,no,0,8.865414865831484,2,5.245027091988412,9.364471484314397,1,8.489682701707494,3.449408024649772,350,5.916610328671324,4.37773213343382,4,8.627091123448793,4,True.
AR,190,658,891-7118,yes,no,0,5.348211841629512,3,2.486665053775829,7.280068161700533,1,5.258203584482445,5.263233508652632,250,5.461571822600702,6.223110863384047,6,5.551036575457788,6,True.
UT,78,858,452-9665,no,no,0,5.788626475798333,2,4.287049243680528,4.864012341091124,0,5.491744210294234,3.83081872478802,150,6.9169335350713,4.058667179177218,3,2.7973373380968227,8,True.
FL,169,707,272-9502,yes,yes,100,7.076964107558449,4,6.373345904442789,5.225739840107572,3,5.283963715621825,2.852041414618542,150,7.885440808384227,2.994182982148692,4,0.6206984829007487,8,True.
MO,142,777,405-6425,yes,yes,500,0.5824478121335535,4,2.181359229199769,5.680095793804961,0,2.9157772611568107,2.33063310544946,300,5.953536928274244,5.704897939924548,4,1.826219196056015,9,True.
NE,120,786,197-3919,yes,no,0,9.909872295389471,4,6.998574872837502,6.283076582558355,3,6.1243980963302365,4.897736783879732,100,5.29631476804615,4.481714085227226,9,4.854030298740935,3,True.
NE,22,786,538-6458,yes,no,0,8.762299039374405,3,5.431611540839435,3.902987582611728,1,7.149547668851675,3.3110238929836497,100,7.647265173028367,5.13767592283588,6,2.484128401437888,5,True.
SC,10,836,235-4544,yes,no,0,4.932125209488747,2,4.415700635214786,5.640077120755572,1,5.595463985150709,5.081766181696984,200,3.459156010304674,3.4133666209683486,5,8.155197017520162,4,True.
IL,146,737,199-8492,no,no,0,11.64733341487704,3,6.38354093487038,6.7960225273586765,1,8.809833329952502,6.40007327036397,100,5.164450831775218,5.471183096763554,6,9.760471816333022,1,True.
MS,152,778,756-4245,yes,no,0,8.534903744000726,2,6.833889221768564,8.185184231458855,2,5.8230600180964185,4.398000062074523,250,5.9291684539736185,2.9367102100450504,6,4.435013202355753,6,True.
NY,26,788,382-3459,yes,yes,100,4.54298955217053,2,6.02462082916527,7.809968418814462,1,2.1984851421448925,0.0198770005863782,350,8.585803298940567,5.746475660136256,7,3.1130355069410154,11,True.
RI,86,827,945-9117,no,yes,100,8.002394981262626,2,6.99945390613277,7.301467610843355,3,5.40201804581928,3.4940837452616567,250,6.661436639010496,4.447427269556815,5,3.7015428934571473,6,True.
TN,101,847,244-4781,yes,yes,500,2.968428360568644,1,5.841608944570978,3.600645171726914,6,2.368503266400999,6.542122123230454,200,3.599250388710124,4.862726877303402,4,5.654720375207851,5,True.
WY,67,878,217-3521,yes,no,0,9.128901657099814,4,5.566794873304495,6.936670493405687,0,8.58116194159657,5.358032216562727,150,5.257738611129361,5.526910865515839,3,9.977244588230365,4,True.
NE,68,786,820-7601,yes,yes,600,9.703628127024238,5,6.857082638914623,3.339925684283201,3,7.344430313388933,4.678714215593106,0,6.179505334067006,3.848941898920267,6,4.957914364387187,4,True.
IA,180,736,821-4877,yes,yes,500,5.9015636630601165,5,7.30950101106475,3.219023840855654,9,3.2747340107385114,6.519687840185907,100,4.318440578855648,3.293724413421853,7,4.360759580988132,3,True.
MA,9,776,138-2341,yes,no,0,0.2606594295265649,3,5.126748898620619,3.4537779763249934,7,0.5677410937694543,5.571393792264605,250,4.770781357541306,6.013464930417891,3,0.3384939266217515,9,True.
WY,96,878,471-8025,no,no,0,2.382487918293317,2,5.469195805088725,4.59139220027346,3,1.932215734934096,4.002036647797953,200,4.871947819302103,6.602554960270294,5,2.286603474228975,8,True.
NV,117,788,943-8087,yes,no,0,13.190832701754676,6,8.076158972861464,4.910517544189948,5,7.618458407375841,5.690030144681417,0,6.8226851390253,5.663051042269903,9,3.813622893430204,2,True.
OK,163,797,640-9305,yes,yes,200,7.411245005896757,2,8.079090873284398,5.2785848488153055,5,5.255988276145642,4.236007615531523,200,5.265362198328395,4.543644148702365,5,4.0729156895663605,5,True.
AK,199,657,665-6200,no,yes,300,8.741008427185845,2,5.704428762174287,6.404958711179567,0,7.71465386708733,3.777713609024567,200,5.914992727791828,4.5898708523355305,5,5.819306505119844,6,True.
MD,53,776,886-3301,yes,yes,500,5.935829978859209,2,5.091385055701919,8.384321082989075,0,5.490934361140131,3.191689552185205,300,5.185068605624785,4.672113994834261,5,6.7907535313575,6,True.
FL,126,707,487-6122,yes,no,0,10.818646861499404,2,7.117627607508378,6.34042117568055,0,8.513043112143125,2.3681051082302584,150,6.728220506153024,3.55975689954853,7,5.426894501637727,5,True.
WY,5,878,234-4987,yes,no,0,11.029913752753398,2,9.039251770161025,10.037615717106837,4,7.694198652541456,4.847783254758681,300,4.959471443071493,4.3648100082780985,5,8.895592113888137,3,True.
PA,197,806,955-3179,no,no,0,8.899919611620444,6,5.813312118573071,5.592884520412332,1,6.4846865828348434,2.859132203868213,100,7.410014904058165,6.122912208716256,7,2.9869444096087125,6,True.
PA,3,806,272-8298,no,no,0,4.808198404530174,4,3.477275815326108,5.66405550661257,1,5.301973278840544,5.2468424357227175,150,5.220117114112238,4.59764261681668,4,5.076896674262134,6,True.
FL,22,707,468-6350,no,yes,300,8.34032033171085,4,6.009513494462422,2.601969791422026,5,5.876238795789702,6.790666592412352,0,6.520001138154787,3.263900675842184,4,3.160564149187598,5,True.
NH,5,787,130-1130,no,no,0,9.827683463721277,5,5.877708348471864,6.176879594227303,3,6.665002527221477,4.989611102298227,100,6.40027935657896,5.539755714277184,8,3.691461204186414,4,True.
MA,99,776,465-1907,yes,no,0,12.814994280701342,2,8.856910855655196,3.933319303765791,4,9.180738350664267,5.508995951567289,50,5.953983738657876,4.522858297590318,5,7.206028070505051,1,True.
MI,182,777,763-3187,yes,no,0,6.233154142658957,4,4.688978357262863,9.001264177525918,0,4.538158044672415,2.0783396796924443,300,6.37289773847791,4.520226596132163,9,2.847237323667855,7,True.
IN,126,737,920-3243,no,no,0,8.576528824036943,2,6.476794924331227,4.4746681791177,2,5.764974703957543,1.870234442435672,200,9.355651923901569,5.474538871015058,6,1.2907906942020189,8,True.
DE,88,686,737-5497,no,yes,300,12.714338408709423,2,10.25562412072424,5.493865815772367,6,8.116920668884726,4.8221869388915,150,4.662446148610872,6.112072931768734,9,7.5261797882907135,0,True.
TX,134,848,304-2089,no,yes,300,9.983847985385625,7,4.528595949204576,5.902848239925036,1,9.068062441506758,4.2424035021412285,50,7.921426766054332,6.325161230071336,3,6.033750609757843,4,True.
MO,147,777,940-9186,yes,yes,400,8.175649707101613,2,6.052925440029132,5.959261767572452,2,6.677457237236414,4.971362864955138,200,5.431768389300533,4.405149980381667,5,7.363142356607813,4,True.
MI,105,777,239-1413,no,yes,900,2.847955087459725,6,1.0315700460155108,5.9035809229817575,2,5.49342659546491,3.969359203900333,200,5.17592518406202,5.8045619485520605,4,6.248761583510603,7,True.
WY,31,878,617-9889,yes,no,0,5.517051664491546,2,7.797703378813291,5.660179408944699,3,4.646532509227283,1.5689189705480215,250,7.096351231743547,4.638188179088247,2,1.757357035398468,9,True.
MN,1,777,734-9161,no,yes,400,8.045431250678163,7,4.575456378164273,3.459868095316276,5,5.470229068790125,6.730141644800962,0,6.431977995191464,6.15148999240644,7,1.6295365343039996,5,True.
RI,188,827,582-7622,no,no,0,7.545268600560149,6,9.56250303071682,7.211375735168239,8,3.607829944155935,3.864622383408788,150,4.979805256824777,4.877469006258769,7,3.0512153274856924,6,True.
VA,50,866,259-2119,no,yes,0,13.950739845915596,2,10.917370025509944,5.4795308357291095,5,7.801085094807027,3.0924033108145097,100,7.530014952201187,4.517298409652258,9,2.844121836047817,3,True.
CT,197,678,212-9290,no,yes,500,4.105540486883083,5,2.7233333639676607,5.7479439670119135,1,5.197440277577424,2.5640677213384304,150,6.947976168905535,5.5759616463750135,4,2.5115245663498245,9,True.
IL,105,737,679-5944,no,no,0,0.9720518089265928,3,2.024633122172414,7.7380740771292835,2,3.091359519330016,1.6666196940705484,350,5.409620006986514,5.375677954083702,5,3.266825711103146,9,True.
AZ,57,659,860-8414,no,yes,400,11.23110669061829,2,8.843602305220308,6.61742272602697,2,7.934046074284345,3.737358285174925,150,4.943946232888395,5.019827583938708,7,7.712307833052243,3,True.
UT,90,858,142-6201,no,yes,200,15.544954295040734,3,10.482984408704638,8.589559585682023,2,9.75305476777246,3.683911805332098,100,6.42082408681253,5.79077791138018,8,7.680427396321093,2,True.
NY,171,788,648-3930,no,yes,200,5.403068156347043,7,6.0315072030272034,7.4016654944908336,4,3.0210451180857314,2.419254636091122,200,7.686595976499337,5.496501993867038,6,1.4311928649796632,10,True.
MA,199,776,918-3902,yes,no,0,6.663804640469303,3,6.615537732885274,4.833774322687926,4,6.204250547104639,5.670967224661062,150,2.7070112890233986,4.9803512183426415,6,9.527033581290812,2,True.
ME,94,776,461-9842,yes,no,0,9.141444720690338,4,3.610302532839721,5.864664108028696,3,8.145936032703363,1.7272668446689663,150,8.055741737478375,6.219762966323904,8,2.5444305343696927,6,True.
IN,54,737,537-9269,yes,yes,100,11.404096019177038,4,6.423972853394072,7.691654311720804,0,9.528075509992506,3.3973813904209016,150,6.509361986812781,2.936107070200104,5,6.577342275627567,5,True.
NJ,77,787,386-8586,yes,yes,300,10.07815889596178,4,6.304235237985148,6.652393783599964,0,8.132044134179745,3.5968073776474867,100,6.372723396704478,4.738501877489007,6,5.610013732601164,5,True.
MS,107,778,996-8612,yes,yes,400,4.191367223514581,5,4.629350399387365,5.778070318580311,4,3.715490768208688,4.7119789127823335,200,5.816080579182721,3.690976993873412,4,2.971050205962022,7,True.
